bloque_master_num,bloque_master_label,db_region,db_zona,db_bloque,par,punto_a_negro,punto_b_rojo,tipo,patogeno,enfermedades,variante_visual,requiere_diagonal,zona_sensible,cobertura_anatomica,vista_anatomica,fuente_principal,fuente_secundaria,estado,numero_asignado,archivo_propuesto,archivo_existente
1,CABEZA,Cabeza,Coronilla,Parietal,Parietal (RAS) - Riñón,Parietal (RAS),Riñón,Parásito,Plasmodium,,Par normal (dos puntos distintos),SÍ,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista superior del cráneo (top-down) mostrando el techo de la cabeza,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,160,160_Parietal_RAS_Rinon.png,
1,CABEZA,Cabeza,Coronilla,Parietal,Tallo Parietal - Tallo Parietal,Tallo Parietal,Tallo Parietal,Emocional/Psicoemocional,,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista superior del cráneo (top-down) mostrando el techo de la cabeza,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,161,161_Tallo_Parietal_Tallo_Parietal.png,
1,CABEZA,Cabeza,Coronilla,Cerebro,Amígdala Cerebral - Amígdala Cerebral,Amígdala Cerebral,Amígdala Cerebral,,,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista superior del cráneo (top-down) mostrando el techo de la cabeza,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,162,162_Amigdala_Cerebral_Amigdala_Cerebral.png,
1,CABEZA,Cabeza,Coronilla,Cerebro,Cerebro - Riñón Mismo Lado,Cerebro,Riñón Mismo Lado,Sin clasificar,,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista superior del cráneo (top-down) mostrando el techo de la cabeza,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,163,163_Cerebro_Rinon_Mismo_Lado.png,
1,CABEZA,Cabeza,Coronilla,Cerebro,Tálamo - Hipófisis,Tálamo,Hipófisis,,,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista superior del cráneo (top-down) mostrando el techo de la cabeza,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,164,164_Talamo_Hipofisis.png,
1,CABEZA,Cabeza,Coronilla,Cerebro,Tálamo - Corteza,Tálamo,Corteza,,,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista superior del cráneo (top-down) mostrando el techo de la cabeza,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,165,165_Talamo_Corteza.png,
1,CABEZA,Cabeza,Coronilla,Cerebro,Tálamo - Amígdala,Tálamo,Amígdala,,,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista superior del cráneo (top-down) mostrando el techo de la cabeza,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,166,166_Talamo_Amigdala.png,
1,CABEZA,Cabeza,Coronilla,Cerebro,Hipocampo - Hipocampo,Hipocampo,Hipocampo,Especial/Disfunción,,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista superior del cráneo (top-down) mostrando el techo de la cabeza,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,167,167_Hipocampo_Hipocampo.png,
1,CABEZA,Cabeza,Coronilla,Cerebro,Lunar - Riñón Mismo Lado,Lunar,Riñón Mismo Lado,Virus,Virus Porroedores,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista superior del cráneo (top-down) mostrando el techo de la cabeza,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,168,168_Lunar_Rinon_Mismo_Lado.png,
1,CABEZA,Cabeza,Coronilla,Cerebro,Articulación dolorosa - Riñón Mismo Lado,Articulación dolorosa,Riñón Mismo Lado,Disfunción,,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista superior del cráneo (top-down) mostrando el techo de la cabeza,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,169,169_Articulacion_dolorosa_Rinon_Mismo_Lado.png,
1,CABEZA,Cabeza,Posterior,Bulbo,Bulbo - Bulbo,Bulbo,Bulbo,Especial/Disfunción,Espe cial,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista posterior del cráneo (nuca) desde atrás,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,170,170_Bulbo_Bulbo.png,
1,CABEZA,Cabeza,Posterior,Bulbo,Bulbo - Cerebelo,Bulbo,Cerebelo,Complejo,Newcastle,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista posterior del cráneo (nuca) desde atrás,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,171,171_Bulbo_Cerebelo.png,
1,CABEZA,Cabeza,Posterior,Bulbo,Bulbo - Tiroides,Bulbo,Tiroides,Virus,Meni ngiti s. Meni ngoc occu s,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista posterior del cráneo (nuca) desde atrás,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,172,172_Bulbo_Tiroides.png,
1,CABEZA,Cabeza,Posterior,Bulbo,Bulbo - Corazón,Bulbo,Corazón,,,,Par normal (dos puntos distintos),SÍ,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista posterior del cráneo (nuca) desde atrás,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,173,173_Bulbo_Corazon.png,
1,CABEZA,Cabeza,Posterior,Bulbo,Bulbo - Vejiga,Bulbo,Vejiga,Virus,Dengue,,Par normal (dos puntos distintos),SÍ,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista posterior del cráneo (nuca) desde atrás,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,174,174_Bulbo_Vejiga.png,
1,CABEZA,Cabeza,Posterior,Bulbo,Cuarto Ventrículo - Bulbo,Cuarto Ventrículo,Bulbo,,,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista posterior del cráneo (nuca) desde atrás,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,175,175_Cuarto_Ventriculo_Bulbo.png,
1,CABEZA,Cabeza,Posterior,Bulbo,Tallo Cerebral - Tallo Cerebral,Tallo Cerebral,Tallo Cerebral,,,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista posterior del cráneo (nuca) desde atrás,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,176,176_Tallo_Cerebral_Tallo_Cerebral.png,
1,CABEZA,Cabeza,Posterior,Bulbo,Mastoides - Bulbo,Mastoides,Bulbo,Hongo,VIRUS QUESOPORTA,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista posterior del cráneo (nuca) desde atrás,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,177,177_Mastoides_Bulbo.png,
1,CABEZA,Cabeza,Posterior,Bulbo,Post Pineal - Bulbo,Post Pineal,Bulbo,Sin clasificar,QUIT O,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista posterior del cráneo (nuca) desde atrás,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,178,178_Post_Pineal_Bulbo.png,
1,CABEZA,Cabeza,Posterior,Bulbo,Suprarrenal - Bulbo,Suprarrenal,Bulbo,Virus,Adenovirus,,Par normal (dos puntos distintos),SÍ,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista posterior del cráneo (nuca) desde atrás,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,179,179_Suprarrenal_Bulbo.png,
1,CABEZA,Cabeza,Posterior,Occipital,Occipital - Occipital,Occipital,Occipital,Virus,Epst ein- Barr. ( Mon onuc leosi s) Herp es 8,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista posterior del cráneo (nuca) desde atrás,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,180,180_Occipital_Occipital.png,
1,CABEZA,Cabeza,Posterior,Occipital,Occipital - Parótida IZQ,Occipital,Parótida IZQ,,,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista posterior del cráneo (nuca) desde atrás,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,✅ TIENE FICHA APROBADA,45,045_Occipital_Parotida_izquierda.png,045_Occipital_Parotida_izquierda.png
1,CABEZA,Cabeza,Posterior,Occipital,Occipital - Timo,Occipital,Timo,Emocional/Psicoemocional,,,Par normal (dos puntos distintos),SÍ,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista posterior del cráneo (nuca) desde atrás,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,181,181_Occipital_Timo.png,
1,CABEZA,Cabeza,Posterior,Occipital,Occipital - Testículo RAS,Occipital,Testículo RAS,,,,Par normal (dos puntos distintos),SÍ,SÍ,Licra negra ajustada + top negro si aplica · Sin desnudez · Estilo médico sobrio,vista posterior del cráneo (nuca) desde atrás,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,182,182_Occipital_Testiculo_RAS.png,
1,CABEZA,Cabeza,Posterior,Occipital,Occipital - Vagina,Occipital,Vagina,,,,Par normal (dos puntos distintos),SÍ,SÍ,Licra negra ajustada + top negro si aplica · Sin desnudez · Estilo médico sobrio,vista posterior del cráneo (nuca) desde atrás,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,183,183_Occipital_Vagina.png,
1,CABEZA,Cabeza,Posterior,Occipital,Occipital - Riñón,Occipital,Riñón,,,,Par normal (dos puntos distintos),SÍ,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista posterior del cráneo (nuca) desde atrás,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,184,184_Occipital_Rinon.png,
1,CABEZA,Cabeza,Posterior,Occipital,Occipital - Testículo,Occipital,Testículo,,,,Par normal (dos puntos distintos),SÍ,SÍ,Licra negra ajustada + top negro si aplica · Sin desnudez · Estilo médico sobrio,vista posterior del cráneo (nuca) desde atrás,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,185,185_Occipital_Testiculo.png,
1,CABEZA,Cabeza,Posterior,Occipital,Base de Cráneo - Base de Cráneo,Base de Cráneo,Base de Cráneo,,,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista posterior del cráneo (nuca) desde atrás,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,186,186_Base_de_Craneo_Base_de_Craneo.png,
1,CABEZA,Cabeza,Posterior,Occipital,Cisura Temporooccipital - Cisura Temporooccipital,Cisura Temporooccipital,Cisura Temporooccipital,,,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista posterior del cráneo (nuca) desde atrás,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,187,187_Cisura_Temporooccipital_Cisura_Temporooccipital.png,
1,CABEZA,Cabeza,Posterior,Occipital,Occipital - Testículo IZQ,Occipital,Testículo IZQ,,,,Par normal (dos puntos distintos),SÍ,SÍ,Licra negra ajustada + top negro si aplica · Sin desnudez · Estilo médico sobrio,vista posterior del cráneo (nuca) desde atrás,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,188,188_Occipital_Testiculo_IZQ.png,
1,CABEZA,Cabeza,Posterior,Occipital,Cerebelo RAS - Riñón RAS,Cerebelo RAS,Riñón RAS,,,,Par normal (dos puntos distintos),SÍ,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista posterior del cráneo (nuca) desde atrás,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,189,189_Cerebelo_RAS_Rinon_RAS.png,
1,CABEZA,Cabeza,Posterior,Occipital,Parietal - Occipital,Parietal,Occipital,Especial/Disfunción,Espe cial,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista posterior del cráneo (nuca) desde atrás,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,190,190_Parietal_Occipital.png,
1,CABEZA,Cabeza,Posterior,Cerebelo,Cerebelo - Cerebelo,Cerebelo,Cerebelo,Especial/Disfunción,Chap ingo,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista posterior del cráneo (nuca) desde atrás,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,191,191_Cerebelo_Cerebelo.png,
1,CABEZA,Cabeza,Posterior,Cerebelo,Cerebelo - Bulbo,Cerebelo,Bulbo,Complejo,Newcastle,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista posterior del cráneo (nuca) desde atrás,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,192,192_Cerebelo_Bulbo.png,
1,CABEZA,Cabeza,Posterior,Cerebelo,Cerebelo - Sacro,Cerebelo,Sacro,,,,Par normal (dos puntos distintos),SÍ,SÍ,Licra negra ajustada + top negro si aplica · Sin desnudez · Estilo médico sobrio,vista posterior del cráneo (nuca) desde atrás,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,193,193_Cerebelo_Sacro.png,
1,CABEZA,Cabeza,Posterior,Cerebelo,Cisura de Silvio - Cisura de Silvio,Cisura de Silvio,Cisura de Silvio,,,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista posterior del cráneo (nuca) desde atrás,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,194,194_Cisura_de_Silvio_Cisura_de_Silvio.png,
1,CABEZA,Cabeza,Posterior,Cerebelo,Cerebelo - Arriba del Bulbo Raquídeo,Cerebelo,Arriba del Bulbo Raquídeo,,,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista posterior del cráneo (nuca) desde atrás,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,195,195_Cerebelo_Arriba_del_Bulbo_Raquideo.png,
1,CABEZA,Cabeza,Posterior,Cerebelo,Articulación Temporooccipital - Temporooccipital,Articulación Temporooccipital,Temporooccipital,,,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista posterior del cráneo (nuca) desde atrás,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,196,196_Articulacion_Temporooccipital_Temporooccipital.png,
1,CABEZA,Cabeza,Posterior,Cerebelo,Bulbo Raquídeo - Cerebelo,Bulbo Raquídeo,Cerebelo,Virus,Newcastle,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista posterior del cráneo (nuca) desde atrás,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,197,197_Bulbo_Raquideo_Cerebelo.png,
1,CABEZA,Cabeza,Posterior,Cerebelo,Bulbo Raquídeo - Cerebelo Conducta,Bulbo Raquídeo,Cerebelo Conducta,Emocional/Psicoemocional,,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista posterior del cráneo (nuca) desde atrás,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,198,198_Bulbo_Raquideo_Cerebelo_Conducta.png,
1,CABEZA,Cabeza,Posterior,Cerebelo,Cerebelo - Cola de Caballo,Cerebelo,Cola de Caballo,Emocional/Psicoemocional,,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista posterior del cráneo (nuca) desde atrás,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,199,199_Cerebelo_Cola_de_Caballo.png,
1,CABEZA,Cabeza,Posterior,Cerebelo,Cerebelo - Hipófisis,Cerebelo,Hipófisis,Especial/Disfunción,,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista posterior del cráneo (nuca) desde atrás,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,200,200_Cerebelo_Hipofisis.png,
1,CABEZA,Cabeza,Posterior,Cerebelo,Cerebelo - Piso Orbital,Cerebelo,Piso Orbital,Emocional/Psicoemocional,,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista posterior del cráneo (nuca) desde atrás,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,✅ TIENE FICHA APROBADA,17,017_Cerebelo_Piso_orbital.png,017_Cerebelo_Piso_orbital.png
1,CABEZA,Cabeza,Posterior,Cerebelo,Cerebelo - Riñón,Cerebelo,Riñón,Especial/Disfunción,Espe cial,,Par normal (dos puntos distintos),SÍ,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista posterior del cráneo (nuca) desde atrás,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,201,201_Cerebelo_Rinon.png,
1,CABEZA,Cabeza,Posterior,Cerebelo,Cerebelo - Supraespinoso,Cerebelo,Supraespinoso,Bacteria,Neisseria catarralis,,Par normal (dos puntos distintos),SÍ,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista posterior del cráneo (nuca) desde atrás,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,202,202_Cerebelo_Supraespinoso.png,
1,CABEZA,Cabeza,Posterior,Cerebelo,Cerebelo - Yeyuno,Cerebelo,Yeyuno,Especial/Disfunción,,,Par normal (dos puntos distintos),SÍ,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista posterior del cráneo (nuca) desde atrás,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,203,203_Cerebelo_Yeyuno.png,
1,CABEZA,Cabeza,Posterior,Cerebelo,Cerebelo - Bulbo Raquídeo Newcastle,Cerebelo,Bulbo Raquídeo Newcastle,,,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista posterior del cráneo (nuca) desde atrás,Tablas Holoacademia (Lavín) - Sección Cabeza,Manual Biomagnetismo Mod.2 - Cabeza/Cuello,⏳ PENDIENTE - GENERAR,204,204_Cerebelo_Bulbo_Raquideo_Newcastle.png,
